gene_name	Caco2	HCT115	HCT16	SFM	SW1417	SW403	SW480	SW620
AL606517.2	0.0	0.0	0.0	0.293	0.0	0.0	0.0	0.0
EEF1GP5	0.0	0.0	0.216	0.52	0.082	0.067	0.0	0.076
LINC00458	6.37	3.444	3.389	2.527	3.097	1.998	2.544	2.757
HSPA8P3	0.12	0.072	0.0	0.285	0.0	0.0	0.0	0.0
AL590369.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNF144A	343.542	508.321	432.27	94.805	280.17	237.667	322.214	434.679
CCNK	608.302	608.689	562.236	460.113	776.088	539.72	611.752	601.883
MFSD6	3.207	6.587	5.044	5.615	3.889	4.948	4.632	3.147
AL137078.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDX11L5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADAM17	123.44	100.279	264.839	113.678	111.096	183.773	161.626	150.491
SETD6P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MTATP6P26	0.0	0.44	0.0	0.0	1.75	0.0	0.0	0.0
ITGA8	63.137	72.646	67.427	88.348	69.24	64.027	85.73	50.52
FBLN1	0.372	0.624	2.289	0.857	0.082	0.335	8.428	0.091
MTATP6P29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HAS2	0.123	0.295	0.363	0.078	0.584	1.038	1.166	0.187
AC113340.1	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0
MTND4P24	45.662	29.215	5.587	32.205	78.89	63.173	3.022	23.787
PDGFD	0.71	1.355	0.564	1.965	2.206	0.858	1.842	0.159
PLAC1	0.0	0.0	0.191	0.0	0.0	0.133	0.0	0.0
LINC00708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDI1	0.0	0.0	0.0	0.0	0.246	0.0	0.0	0.0
AL359092.2	0.12	0.075	0.0	0.0	0.0	0.135	0.0	0.0
KBTBD13	0.0	0.072	0.0	0.0	0.082	0.0	0.0	0.0
KRT18P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYCSP6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYNPR	0.0	0.145	0.0	0.0	0.0	0.0	0.0	0.0
AC092171.3	3.888	2.859	5.593	9.623	3.414	7.578	7.394	6.401
LINC02111	0.0	0.0	0.0	0.0	0.0	0.335	0.0	0.0
EXOC1L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC007283.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC245884.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C4orf36	0.0	0.074	0.0	0.0	0.0	0.0	0.0	0.0
PGAM1P12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01432	0.0	0.0	0.133	0.0	0.0	0.267	0.0	0.0
ID3	0.608	2.926	3.969	1.53	1.461	1.952	1.042	2.013
AP3D1	261.658	290.271	290.62	258.367	257.54	178.007	249.316	266.716
PLK4	2.405	1.686	1.286	2.86	1.29	0.92	2.436	0.76
LINC01942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAP3K6	19.975	43.408	4.239	8.795	24.424	1.677	9.6	18.184
AP005660.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THOC7	49.273	54.621	44.019	39.005	52.29	39.622	37.712	41.367
AC243312.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRICKLE2	3.525	2.339	5.473	4.26	3.409	3.013	4.158	1.593
AC026765.1	0.0	0.0	0.133	0.333	0.082	0.0	0.0	0.046
AL023693.1	0.482	0.0	0.0	0.0	0.0	0.133	0.0	0.0
AC009276.1	0.0	0.0	0.0	0.0	0.322	0.335	0.0	0.0
CD52	1645.19	1259.408	384.794	1068.542	683.712	1095.357	629.638	613.467
RABIF	261.557	225.314	211.9	235.173	293.545	227.298	214.56	247.879
AC093392.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AL391361.2	0.0	0.0	0.0	0.078	0.0	0.0	0.0	0.0
MMGT1	115.893	88.822	109.694	111.822	62.414	72.208	91.346	98.657
HSPD1P1	0.0	0.0	0.0	0.293	0.0	0.0	0.0	0.0
LINC01686	0.0	0.0	2.006	0.0	0.672	0.207	0.264	3.066
AL031714.1	1.352	2.541	2.064	2.077	1.346	3.52	2.524	1.441
PPP2R2B	2.398	2.209	1.316	3.538	2.561	3.268	2.944	0.554
AC011601.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM120A	497.603	571.175	606.546	673.833	639.531	665.373	752.362	685.749
AC079341.1	0.962	0.589	0.91	1.518	0.419	0.738	0.36	0.0
PTDSS1	625.657	540.029	706.601	778.507	669.958	573.927	532.848	671.371
PNKP	32.687	31.992	37.666	46.535	40.542	36.207	56.196	33.686
ERP29	374.527	363.441	179.643	423.832	549.705	260.212	245.04	257.52
TP53TG3B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPTX2	0.0	0.0	0.0	0.145	0.082	4.395	3.142	0.0
LINC02402	0.362	0.29	0.0	0.0	0.242	0.0	2.166	0.0
AC005336.2	0.12	0.0	0.4	0.0	0.0	0.0	0.0	0.0
AC010504.1	0.123	0.075	0.133	0.0	0.0	0.0	0.0	0.0
AC020915.1	0.602	0.356	0.794	1.498	1.099	0.745	1.786	0.839
MIR190A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL18P1	0.0	0.0	0.0	0.0	0.246	0.133	0.18	0.0
AC040963.1	0.0	0.0	0.0	0.293	0.165	0.067	0.0	0.0
AC018761.3	0.0	0.044	0.0	0.0	0.0	0.0	0.0	0.046
GAR1	26.642	38.736	26.264	31.948	29.93	42.885	86.344	23.619
AC003043.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AL049777.1	0.12	2.571	0.0	0.0	0.0	0.0	0.0	0.0
KNOP1	12.928	16.895	23.621	18.415	17.286	17.98	27.726	13.26
MIR5000	0.0	0.0	0.0	0.0	0.0	0.095	0.0	0.0
AC015563.1	1.517	2.799	2.507	3.182	2.989	4.45	2.456	3.016
RN7SL555P	0.0	0.22	0.401	0.0	0.132	0.135	0.084	0.0
AC244517.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AL352977.1	0.113	0.072	0.431	0.0	0.0	0.0	0.0	0.137
AC110716.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC022469.1	0.0	0.0	0.0	0.0	0.082	0.067	0.0	0.0
CCND1	1.283	43.88	158.184	1.205	19.201	117.337	131.564	8.667
CPT1A	1189.907	904.29	574.486	725.647	1052.74	1121.59	1171.1	1443.857
RF00017	2.937	3.516	5.257	6.977	4.326	5.837	3.372	5.216
AC112206.4	0.113	0.0	0.0	0.293	0.138	0.0	0.18	0.046
AC011990.1	0.113	0.164	0.0	0.0	0.165	0.095	0.0	0.0
AC100868.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RF00017	9.34	8.9	13.334	10.642	11.28	8.777	11.97	8.721
RF00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC139530.3	1.808	1.852	1.471	3.232	1.479	2.297	0.91	3.73
SLC4A10	0.675	0.548	0.803	0.388	0.945	0.0	0.598	0.609
AL121790.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC010587.2	0.0	0.0	0.401	0.0	0.0	0.0	0.0	0.0
AL122001.1	0.115	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PROSER2-AS1	0.0	0.0	0.133	0.0	0.09	0.067	0.0	0.0
MRPS25	24.637	30.759	35.577	42.797	27.935	30.443	26.53	28.37
AC132825.3	1.083	1.641	0.0	1.252	1.842	1.07	1.264	0.12
AC011506.1	0.0	0.149	0.181	0.907	0.213	1.245	0.916	0.246
APP	16.8	22.624	29.163	36.678	15.869	28.835	20.172	27.153
DDX39AP1	0.0	0.0	0.0	0.587	0.0	0.0	0.0	0.0
DOP1B	27.658	40.57	35.011	69.338	27.675	34.263	35.508	37.11
SIRPAP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC060766.1	1.723	4.656	4.377	2.862	3.014	1.24	5.81	1.607
LINC01079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GOLGA2P4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARMC2	0.0	0.314	0.133	1.232	0.114	0.403	0.0	0.477
AC004014.1	0.0	0.075	0.0	0.0	0.16	0.0	0.0	0.0
AL590762.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.091
AL391336.1	0.362	0.0	0.666	5.282	0.0	0.0	0.18	0.0
AL137027.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01718	0.0	0.091	0.0	0.0	0.0	0.0	0.0	0.0
RPL21P93	0.0	0.131	0.534	0.293	0.648	1.138	0.0	0.203
MTATP8P2	1.83	0.698	0.496	1.74	2.628	0.2	3.908	1.19
GALNT18	0.0	0.0	0.544	0.0	0.269	1.158	1.29	0.0
SNRNP35	82.888	69.981	49.656	74.232	79.113	88.333	52.658	67.75
C22orf46	7.63	21.021	15.791	18.258	11.939	7.535	18.33	8.026
TRPT1	40.712	50.677	24.653	33.435	35.114	78.155	33.994	53.38
SLC22A9	1.287	4.205	2.363	6.852	6.688	1.607	3.482	1.017
PPP1R2	125.9	121.361	127.549	121.117	130.729	178.86	160.886	136.726
PGP	95.36	111.724	81.614	97.815	71.38	101.68	79.446	88.536
GOLGA6L4	1.715	3.178	5.85	2.995	2.668	2.06	3.576	4.153
TSPYL2	141.348	106.077	213.64	155.258	174.989	173.252	193.054	128.853
RPRD2	241.455	222.015	128.68	207.802	267.664	202.177	182.96	207.176
PIWIL4	23.987	18.925	28.139	38.267	19.305	13.058	37.632	16.946
ANKRD23	1.788	0.561	0.0	0.43	1.218	0.767	0.084	1.22
NEURL3	0.0	2.645	2.66	0.233	1.6	0.267	0.0	1.06
AHCYL1	156.68	181.604	129.753	132.465	152.603	168.425	174.196	168.633
PROS2P	0.0	0.218	0.0	0.0	0.0	0.0	0.0	0.0
AL358215.2	0.0	0.0	0.0	0.0	0.0	0.823	0.0	0.0
SBSN	0.0	0.0	0.584	0.0	0.0	0.0	0.36	0.0
ADAT2	1.51	2.63	1.26	3.5	1.891	1.635	8.91	3.6
AP003392.5	0.0	0.938	1.06	0.0	0.841	1.15	0.782	0.449
TMEM135	3.293	1.139	5.677	2.875	2.964	5.44	8.702	4.216
OR5P3	0.0	0.0	0.0	0.0	0.082	0.0	0.0	0.0
ATXN7L2	15.445	13.241	11.851	13.683	16.99	12.805	7.302	23.661
PRAMEF8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALR1	9.285	10.274	11.497	16.922	22.671	8.053	10.562	10.491
AC126182.2	0.0	0.072	0.0	0.0	0.08	0.0	0.0	0.0
TBC1D3P2	0.0	0.075	0.0	0.0	0.34	0.57	0.084	0.0
IQCD	0.0	0.044	0.624	0.233	0.341	0.0	0.18	0.15
DHRS4-AS1	23.14	25.39	25.054	30.548	44.223	32.142	22.87	23.174
GRIA4	0.485	0.489	0.133	0.732	0.886	0.283	1.96	0.0
GOLGA8B	25.132	47.542	17.229	59.8	24.135	35.658	24.65	33.991
FASTKD5	251.593	235.098	342.271	233.568	223.498	148.14	270.374	251.983
RNU7-157P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ELL2P2	0.362	1.128	1.201	0.0	0.659	0.067	0.0	0.0
AC112184.1	0.338	0.132	0.311	0.293	0.0	0.207	0.0	0.301
TMIE	0.0	0.0	0.216	0.293	0.0	0.0	0.0	0.0
LOXL3	1.197	1.516	1.949	6.197	0.75	0.723	3.086	0.87
AC097491.1	0.0	0.348	0.0	0.587	0.325	0.0	0.0	0.151
AC008883.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC007950.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2
ANKRD20A17P	0.0	0.0	0.0	0.0	0.082	0.0	0.0	0.0
AC139722.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC010181.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RTN4	1246.957	1062.488	1799.271	1447.685	1280.188	1339.195	1340.158	1249.423
HTRA2	135.558	108.001	120.399	143.508	144.191	129.798	115.334	164.229
MEX3D	9.573	7.455	8.497	7.332	7.712	6.152	9.196	9.58
OR52I2	0.367	0.715	0.0	1.638	0.656	0.735	0.722	0.0
DNAJA2	148.303	135.706	157.073	127.438	135.024	201.078	180.99	155.917
N4BP2L1	14.275	11.629	20.883	18.01	21.008	15.91	15.554	14.979
NDUFA3P6	0.0	0.072	0.0	0.0	0.0	0.0	0.0	0.0
OR5BT1P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC004233.1	0.238	0.161	0.286	0.0	0.08	0.0	0.336	0.447
PRAMEF27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC015853.2	0.0	0.279	0.191	0.0	0.08	1.272	0.782	0.113
AC036164.1	0.0	0.072	0.0	0.0	0.082	0.0	0.0	0.0
DGUOK	409.468	299.135	255.264	272.167	307.75	424.098	326.134	326.316
AC108134.4	1.09	0.896	0.401	0.233	0.965	0.27	0.0	1.273
AC095057.3	0.587	3.399	3.336	1.03	1.858	0.273	0.866	2.449
CR382287.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC073413.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC106820.4	6.427	12.845	10.236	23.933	8.358	8.372	15.73	11.649
INTS2	6.778	7.645	12.067	6.902	6.106	5.563	8.372	9.92
AC092115.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAMTA2	56.825	54.05	49.189	34.862	31.719	57.315	47.772	43.07
MIR548T	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01823	0.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACTG1P16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC020658.2	8.532	9.024	12.349	12.438	10.915	11.715	12.618	8.167
MTND2P7	0.24	2.036	0.0	1.427	2.768	0.0	0.18	0.0
RN7SL202P	10.375	8.464	10.886	12.372	8.878	6.902	9.616	5.141
AC004691.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WDR1	847.732	766.401	517.34	882.268	671.406	650.78	711.712	717.614
AC015819.1	1.702	4.218	2.66	12.735	1.634	1.07	0.324	0.721
AC020891.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC021739.1	0.0	0.266	0.369	0.0	0.159	0.468	0.346	0.076
HMBOX1-IT1	7.507	9.014	6.801	8.603	9.288	7.507	7.858	7.844
GALNT6	104.05	164.46	154.983	118.602	84.686	81.66	127.286	105.469
TAF5	21.048	21.009	17.48	17.74	17.054	12.468	8.662	14.89
OR8B1P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-1148P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU2-41P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMGB1P14	0.0	0.0	0.153	0.145	0.194	0.268	0.0	0.0
PAOX	2.102	2.412	1.066	3.885	1.846	1.502	2.766	1.151
RNA5SP29	0.0	0.215	0.0	0.0	0.0	0.0	0.0	0.0
FAHD1	29.968	31.251	28.244	40.217	25.285	27.787	27.602	17.639
IGHV3-74	0.227	0.0	0.0	0.0	0.058	0.777	0.166	0.151
MAP3K12	355.605	451.504	223.169	302.623	274.724	388.842	259.266	341.43
CERS5	68.21	55.824	44.311	43.6	66.22	47.178	34.65	67.287
MED14	74.72	59.546	62.943	57.833	51.769	83.497	74.51	68.819
ITGB7	99.55	95.818	55.01	44.422	77.245	137.723	128.888	120.02
MAP4K3	0.442	4.171	2.746	2.333	1.355	0.932	2.972	1.856
MTCO2P4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBAP1	357.817	261.928	444.776	305.113	362.391	484.925	370.354	360.471
KRT79	0.0	0.222	0.0	0.0	0.322	0.0	0.418	0.184
AC034236.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NADK2-AS1	0.0	0.161	0.0	0.0	0.0	0.0	0.0	0.0
MMP28	0.722	0.0	0.133	0.0	0.0	0.0	0.0	0.2
AC090227.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC020663.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001542.1	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0
DHX40P1	0.0	0.0	0.0	0.145	0.0	0.0	0.0	0.0
AL050343.1	0.228	0.149	0.0	0.777	0.766	1.6	0.166	0.746
AC009292.1	0.723	0.521	2.014	10.02	0.16	0.133	2.336	0.894
SIRPB1	112.633	103.708	268.833	180.135	95.988	82.197	105.748	83.446
MYLK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Z98043.1	5.35	5.298	6.994	8.342	6.545	7.252	7.374	4.936
KRT8P35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNRF2	112.943	117.417	84.651	95.683	102.686	101.253	78.304	93.329
NACAP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2
C1orf123	32.562	37.823	23.023	35.27	26.215	47.498	26.466	34.944
MAGOH	322.267	243.416	282.846	150.685	268.654	281.268	209.668	257.393
SLC1A7	0.0	0.178	0.0	0.31	0.318	0.0	0.0	0.0
RNA5SP196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAP2K2	237.523	236.862	183.3	228.655	218.606	222.532	215.222	200.58
BCL9L	56.112	74.057	30.466	29.785	41.726	125.853	71.468	103.944
AC018638.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDC27P3	0.0	0.0	0.0	0.0	0.082	0.0	0.36	0.0
AC083964.1	0.0	0.0	0.0	0.078	0.0	0.0	0.18	0.0
AL450426.1	0.362	0.184	0.229	0.145	0.462	0.703	0.346	0.0
AL392046.2	0.0	0.0	0.0	0.0	0.058	0.273	0.998	0.333
AC007221.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF268	18.597	21.904	22.59	29.2	22.56	15.408	31.396	19.09
UTP11	72.42	75.118	73.324	85.412	70.796	106.795	101.53	76.616
PSMG1	14.092	21.006	32.21	11.612	20.374	24.93	42.296	18.8
GOLGA3	100.675	103.409	90.371	109.787	113.61	100.798	91.14	111.643
ST7-AS1	0.0	0.504	0.153	0.293	0.213	1.038	0.0	0.076
C6orf47-AS1	22.138	8.549	3.834	5.403	12.888	9.712	4.348	3.864
POLA2	16.188	9.328	4.857	6.56	7.306	6.058	7.506	6.987
TRGC2	58.72	24.509	70.417	13.937	49.096	137.22	131.386	71.009
AC093286.1	0.123	0.184	0.153	0.0	0.0	0.0	0.542	0.0
AC244453.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AL023581.2	0.24	0.0	0.0	0.155	0.18	0.0	0.18	0.076
MIR663AHG	0.0	1.015	1.936	2.402	1.506	0.473	0.166	1.309
AC117529.1	0.0	0.091	0.0	0.0	0.16	0.2	0.0	0.0
AC009365.2	0.0	0.0	0.401	0.285	0.0	0.0	0.0	0.226
CYTOR	141.302	90.389	155.639	87.172	249.898	482.837	166.226	158.934
NR5A2	0.113	0.494	0.431	1.008	0.625	1.078	2.024	0.68
TTF2	7.572	13.788	12.873	18.598	11.927	21.737	17.336	15.503
RN7SL37P	0.825	0.596	0.91	1.672	1.389	1.673	0.85	0.827
MIR31HG	0.0	0.0	0.0	0.0	0.165	0.0	0.0	0.0
AC009533.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC022509.1	0.412	0.18	0.267	0.293	0.386	0.0	0.6	0.0
NMRK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU7-88P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP005433.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTF2IRD1	10.95	17.362	14.74	24.038	12.846	16.808	18.672	13.664
AC130456.1	0.0	0.0	0.0	0.333	0.0	0.067	0.0	0.0
BRI3BP	521.438	800.945	255.73	601.15	258.858	410.08	390.514	462.601
TTTY13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIVA1	162.833	143.946	106.169	109.677	114.928	142.288	94.424	139.447
AL138688.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGHV1-58	0.0	0.072	0.0	0.0	0.0	0.0	0.0	0.0
IFNE	0.0	0.0	0.0	0.0	1.292	0.0	0.0	0.113
IGHV3-49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGHV3-48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGHV3-53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGHV5-51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGHV1-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTUD6B	3.668	5.642	5.784	4.247	5.059	4.085	6.058	6.836
IGHV1-46	0.0	0.145	0.0	0.0	0.0	0.0	0.0	0.0
GCLC	57.915	57.344	140.716	99.56	113.443	63.7	63.434	93.699
AC024651.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC090673.1	0.0	0.381	0.467	0.853	0.729	0.0	1.402	0.091
AL136116.2	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0
RF01225	0.238	0.0	0.363	0.0	0.506	0.0	0.0	0.0
DDX50	39.005	39.991	42.976	44.81	30.004	40.258	36.566	39.136
RNF123	115.683	165.416	102.213	165.435	134.688	130.443	101.566	119.543
INTU	18.138	21.098	15.169	26.855	18.245	18.145	19.024	12.677
BSN	0.338	0.0	2.331	0.0	0.0	0.207	0.084	0.0
APEH	58.458	80.08	27.194	75.903	43.386	71.152	55.594	64.794
DYNLL1P5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RESP18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OFD1P6Y	0.123	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC004884.2	0.123	0.0	0.0	0.587	0.0	0.57	0.764	0.159
AC000041.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC007786.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CENPM	1.815	7.959	6.43	2.677	2.845	5.96	3.75	1.163
ABCF2P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3-Sep	0.362	0.748	0.437	0.587	0.335	0.2	0.888	0.0
LSM12	115.445	95.805	113.191	69.847	134.979	149.638	115.428	115.276
AP000462.2	0.0	0.072	0.0	0.0	0.986	0.0	0.0	0.0
ANGPTL6	2.412	2.895	4.856	10.168	4.356	29.702	15.768	26.019
AC138466.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAGS	2.713	1.979	4.599	0.293	5.919	2.047	3.504	2.864
IZUMO2	13.913	14.186	14.541	18.482	15.588	14.232	14.736	16.83
RNU7-95P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL35AP32	0.123	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PANK2	235.963	198.834	296.11	237.148	333.377	382.532	320.254	255.449
AC090543.2	0.205	0.0	0.0	0.0	0.0	0.067	0.0	0.0
AC022973.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPCPD1	126.952	144.876	140.657	129.788	108.975	238.302	218.874	208.63
FANK1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SDCBP2	5.818	5.038	3.387	4.56	1.969	36.33	16.422	6.937
AC084851.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC025755.1	0.115	0.0	0.181	0.0	0.0	0.0	0.0	0.137
RNU6-1114P	0.0	0.091	0.0	0.0	0.0	0.0	0.0	0.0
RF00218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RF00019	0.338	0.0	0.0	0.0	0.0	0.0	0.0	0.046
AP006437.1	0.0	0.075	0.0	0.0	0.0	0.0	0.0	0.0
RNU6ATAC32P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NLRP13	0.0	0.0	0.0	0.078	0.0	0.0	0.0	0.0
BX539320.1	0.608	0.132	1.419	0.0	0.415	0.402	0.0	0.516
RNU7-12P	0.792	1.012	3.074	3.762	1.303	2.993	1.264	2.414
RF00322	0.123	0.091	0.0	0.0	0.0	0.0	0.0	0.0
LINC02466	0.0	0.0	0.267	0.0	1.122	0.0	2.708	0.0
TFAMP1	0.0	0.072	0.0	0.88	0.576	0.0	0.0	0.0
AC117386.2	0.0	0.0	1.123	1.0	0.082	0.067	0.0	0.0
LINC01206	1.408	1.622	2.441	2.512	1.56	1.738	3.054	0.657
AC096745.2	3.703	2.45	2.259	2.91	2.899	2.302	2.792	1.394
AC055811.4	0.113	0.0	0.0	0.0	0.138	0.0	0.0	0.113
AC090616.6	21.402	37.981	24.031	33.038	27.39	19.707	31.53	25.396
AC006065.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AL731571.1	7.29	2.175	10.327	5.222	7.216	7.637	5.242	3.261
AC117503.2	0.12	0.108	0.0	0.0	0.0	0.067	0.36	0.0
FABP7P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLI3	0.0	0.184	0.797	1.467	0.322	13.315	36.836	0.0
RNU7-28P	0.0	0.0	0.0	1.038	0.22	0.337	0.084	0.046
RNU6-1153P	0.0	0.074	0.0	0.438	0.0	0.135	0.18	0.0
AC013474.1	0.0	0.0	0.0	0.0	0.0	0.0	0.166	0.0
NUDT19P3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC093850.1	0.0	0.0	0.0	0.0	0.082	0.0	0.0	0.074
RNU4-18P	0.0	0.164	0.0	0.0	0.0	0.0	0.0	0.0
RNU1-125P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FMN2	0.0	0.072	0.0	0.233	0.576	0.0	0.482	0.0
RNA5SP45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AL772155.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TYRO3	20.647	26.419	37.653	41.848	27.54	31.432	33.79	22.529
BX284613.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RF00019	0.0	0.184	0.0	0.0	0.0	0.0	0.0	0.0
SNORA31	0.0	0.091	0.534	0.0	0.114	0.57	0.518	0.074
RF00443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RN7SKP104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RF00019	0.0	0.397	0.153	0.0	0.278	0.0	0.0	0.0
RF00092	0.482	0.0	0.0	1.173	0.0	0.0	0.0	0.0
RF00264	0.0	0.0	0.153	0.0	0.24	0.0	0.0	0.0
RF00019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMIM11B	0.12	0.235	0.096	0.665	0.252	0.067	0.166	0.046
OR7M1P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RF00100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC226119.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCNT1P3	2.992	2.109	1.66	1.852	0.734	0.808	2.552	0.751
BSN-AS1	4.768	7.044	7.766	10.688	5.271	7.537	7.886	4.264
FLJ13224	0.0	0.421	1.263	0.572	0.08	0.0	0.18	0.0
AC068286.1	0.0	0.044	0.0	0.145	0.08	0.0	0.084	0.0
AC004987.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
